season,orch_id,CMI_z,cmi_cluster,cmi_label
2018_2019,00530000000000004c4b,-1.6496379805609676,1,Young
2018_2019,00530000000000004c4f,-1.5692301874220218,1,Young
2018_2019,00530000000000004c50,-1.7852105166510017,1,Young
2018_2019,00530000000000004c5c,-1.0083737183710022,1,Young
2018_2019,00530000000000004c7e,-0.40942482917084194,0,Old
2018_2019,00530000000000004c85,-0.2707211795545079,0,Old
2018_2019,00530000000000004c8b,-1.4059228275698323,1,Young
2018_2019,00530000000000004c8d,-1.6007926206314624,1,Young
2018_2019,00530000000000004cb2,0.33986253726795146,0,Old
2018_2019,00530000000000004ccb,1.4001480751620947,0,Old
2018_2019,00530000000000004cd1,-1.1417216149400675,1,Young
2018_2019,00530000000000004cd3,-1.5193509366869364,1,Young
2018_2019,00530000000000004cd5,-0.9234473705062748,1,Young
2018_2019,00530000000000004cd6,-0.8698072056581982,1,Young
2018_2019,00530000000000004cd7,-0.9573448217207752,1,Young
2018_2019,00530000000000004cdf,0.8666909463897541,0,Old
2018_2019,00530000000000004ce0,-1.3929384788847914,1,Young
2018_2019,00530000000000004ce1,1.0391784703318643,0,Old
2018_2019,00530000000000004ce2,0.832375639765149,0,Old
2018_2019,00530000000000004ce5,0.927632556639188,0,Old
2018_2019,00530000000000004ce8,0.4640560224838879,0,Old
2018_2019,00530000000000004ceb,0.640828974966685,0,Old
2018_2019,00530000000000004cec,0.9687350630545231,0,Old
2018_2019,00530000000000004d05,-1.8450891999563142,1,Young
2018_2019,00530000000000004d17,-0.836388657143885,1,Young
2018_2019,00530000000000004d1f,-1.0019248561988376,1,Young
2018_2019,00530000000000004d2a,0.3716563836869006,0,Old
2018_2019,00530000000000004d2d,0.1957750964634923,0,Old
2018_2019,00530000000000004d2e,0.33973059081344475,0,Old
2018_2019,00530000000000004d30,-1.3678409136045273,1,Young
2018_2019,00530000000000004d34,-0.2268446594693478,0,Old
2018_2019,00530000000000004d4b,0.7452915402916609,0,Old
2018_2019,00530000000000004d50,-0.6953530261608927,1,Young
2018_2019,00530000000000004ec8,0.6670632387860603,0,Old
2018_2019,00530000000000004f26,-0.008177463748258333,0,Old
2018_2019,00530000000000004f9e,0.13757913535008812,0,Old
2018_2019,00530000000000004fae,0.1981159567356612,0,Old
2018_2019,00530000000000004fb4,0.03783336500059012,0,Old
2018_2019,00530000000000004fb5,0.4063764312105192,0,Old
2018_2019,00530000000000004fc7,-0.2138969608897522,0,Old
2018_2019,00530000000000004fc9,-1.4341492200304873,1,Young
2018_2019,00530000000000004fcb,0.48396460051162016,0,Old
2018_2019,00530000000000004fd5,-0.05354890500437134,0,Old
2018_2019,00530000000000004fd6,-0.10837579084161801,0,Old
2018_2019,00530000000000004fe6,0.06365206924232969,0,Old
2018_2019,00530000000000004fe7,0.9133939231101847,0,Old
2018_2019,00530000000000004fe8,0.6239046880924368,0,Old
2018_2019,00530000000000004fef,-1.0296274445359148,1,Young
2018_2019,00530000000000004ff2,0.5065224900473126,0,Old
2018_2019,00530000000000004ff7,0.5757955902946966,0,Old
2018_2019,00530000000000005000,-0.14382273869949252,0,Old
2018_2019,00530000000000005001,0.250325209475631,0,Old
2018_2019,00530000000000005002,-1.803076369509238,1,Young
2018_2019,00530000000000005003,-0.672120315855969,1,Young
2018_2019,00530000000000005004,-0.572076563263784,0,Old
2018_2019,0053000000000000500c,-0.8516767360216272,1,Young
2018_2019,0053000000000000500e,-1.4508239357413022,1,Young
2018_2019,00530000000000005010,-1.457021367081754,1,Young
2018_2019,00530000000000005013,-2.872117861204298,1,Young
2018_2019,00530000000000005015,-0.050597014339076284,0,Old
2018_2019,00530000000000005019,-0.7691143362630235,1,Young
2018_2019,0053000000000000501f,-0.4405598992081471,0,Old
2018_2019,00530000000000005021,-0.484964291835036,0,Old
2018_2019,00530000000000005022,0.3624244802271923,0,Old
2018_2019,00530000000000005024,-0.12989284115720853,0,Old
2018_2019,00530000000000005025,0.003803202069086973,0,Old
2018_2019,00530000000000005028,-0.030697156090614557,0,Old
2018_2019,0053000000000000502a,-0.7044732487957467,1,Young
2018_2019,0053000000000000502c,0.5326658279428818,0,Old
2018_2019,0053000000000000502d,0.5480377834907907,0,Old
2018_2019,00530000000000005030,0.20820128512626648,0,Old
2018_2019,00530000000000005031,-0.3621829198047763,0,Old
2018_2019,00530000000000005034,0.4622713054653142,0,Old
2018_2019,00530000000000005035,0.3516384884062554,0,Old
2018_2019,00530000000000005039,-0.21983982096296567,0,Old
2018_2019,0053000000000000503a,0.5670657259359103,0,Old
2018_2019,0053000000000000503b,0.6509561763117463,0,Old
2018_2019,0053000000000000503c,0.8883357486880603,0,Old
2018_2019,00530000000000005044,0.5361070004009205,0,Old
2018_2019,00530000000000005046,0.9259862215359754,0,Old
2018_2019,00530000000000005047,-1.512085854384777,1,Young
2018_2019,00530000000000005049,0.46037044141249933,0,Old
2018_2019,0053000000000000504a,-0.6950532010520607,1,Young
2018_2019,0053000000000000504f,-0.20517804505887471,0,Old
2018_2019,00530000000000005050,-1.480422895345746,1,Young
2018_2019,00530000000000005051,-1.5825793007279008,1,Young
2018_2019,00530000000000005052,-0.15149394950827377,0,Old
2018_2019,00530000000000005053,0.37340644825298014,0,Old
2018_2019,00530000000000005054,-0.4893429173971126,0,Old
2018_2019,00530000000000005055,0.13866603890749543,0,Old
2018_2019,0053000000000000505c,-0.3008595330546789,0,Old
2018_2019,0053000000000000505f,0.8727827429942526,0,Old
2018_2019,00530000000000005061,0.05263538674865807,0,Old
2018_2019,00530000000000005067,0.3687154349083052,0,Old
2018_2019,0053000000000000506b,0.05677252511038416,0,Old
2018_2019,0053000000000000506d,0.8878530022626763,0,Old
2018_2019,0053000000000000506f,0.5740939461040568,0,Old
2018_2019,00530000000000005070,0.4858232724104322,0,Old
2018_2019,00530000000000005071,0.575079786421051,0,Old
2018_2019,00530000000000005072,0.7373852334848087,0,Old
2018_2019,00530000000000005073,0.5993797705846738,0,Old
2018_2019,00530000000000005074,0.7079820971735916,0,Old
2018_2019,00530000000000005077,0.544961270470388,0,Old
2018_2019,0053000000000000507b,0.23864224334420686,0,Old
2018_2019,0053000000000000507c,-0.5866236571440919,0,Old
2018_2019,0053000000000000507d,-0.1778741218195364,0,Old
2018_2019,0053000000000000507e,-0.28726877069818224,0,Old
