orch_id,mask,longest,years_active,ever_cover,never_cover
00570000000000008c03,58,3,4,True,False
00570000000000008c05,15,4,4,True,False
00570000000000008c06,56,3,3,True,False
00570000000000008c07,48,2,2,True,False
00570000000000008c08,56,3,3,True,False
00570000000000008c09,58,3,4,True,False
00570000000000008c0d,1,1,1,True,False
00570000000000008c0f,1,1,1,True,False
00570000000000008c18,16,1,1,True,False
00570000000000008c1f,2,1,1,True,False
00570000000000009213,28,3,3,True,False
00570000000000009214,39,3,4,True,False
00570000000000009215,39,3,4,True,False
00570000000000009216,48,2,2,True,False
00570000000000009217,33,1,2,True,False
00570000000000009218,55,3,5,True,False
00570000000000009219,17,1,2,True,False
0057000000000000921a,33,1,2,True,False
0057000000000000921b,49,2,3,True,False
0057000000000000921d,33,1,2,True,False
0057000000000000921f,6,2,2,True,False
00570000000000009220,4,1,1,True,False
00570000000000009222,5,1,2,True,False
00570000000000009223,38,2,3,True,False
00570000000000009224,49,2,3,True,False
00570000000000009225,22,2,3,True,False
00570000000000009226,25,2,3,True,False
00570000000000009228,53,2,4,True,False
0057000000000000922a,22,2,3,True,False
0057000000000000922b,14,3,3,True,False
0057000000000000922c,7,3,3,True,False
0057000000000000922d,39,3,4,True,False
0057000000000000922f,12,2,2,True,False
00570000000000009230,32,1,1,True,False
00570000000000009231,63,6,6,True,False
00570000000000009232,28,3,3,True,False
00570000000000009233,28,3,3,True,False
00570000000000009235,28,3,3,True,False
00570000000000009236,62,5,5,True,False
00570000000000009237,1,1,1,True,False
00570000000000009239,47,4,5,True,False
0057000000000000923a,9,1,2,True,False
0057000000000000923c,32,1,1,True,False
0057000000000000923d,1,1,1,True,False
0057000000000000923e,47,4,5,True,False
0057000000000000923f,33,1,2,True,False
00570000000000009241,31,5,5,True,False
00570000000000009242,34,1,2,True,False
00570000000000009243,15,4,4,True,False
00570000000000009246,56,3,3,True,False
00570000000000009247,32,1,1,True,False
00570000000000009248,1,1,1,True,False
0057000000000000924a,51,2,4,True,False
0057000000000000924b,1,1,1,True,False
0057000000000000924c,1,1,1,True,False
0057000000000000924d,1,1,1,True,False
0057000000000000924e,48,2,2,True,False
00570000000000009250,45,2,4,True,False
00570000000000009251,44,2,3,True,False
00570000000000009252,45,2,4,True,False
00570000000000009253,1,1,1,True,False
00570000000000009254,41,1,3,True,False
00570000000000009255,45,2,4,True,False
00570000000000009256,5,1,2,True,False
00570000000000009257,5,1,2,True,False
00570000000000009258,5,1,2,True,False
00570000000000009259,1,1,1,True,False
0057000000000000925b,1,1,1,True,False
0057000000000000925c,1,1,1,True,False
0057000000000000925d,1,1,1,True,False
0057000000000000925e,63,6,6,True,False
0057000000000000925f,40,1,2,True,False
00570000000000009260,1,1,1,True,False
00570000000000009261,1,1,1,True,False
00570000000000009262,5,1,2,True,False
00570000000000009263,46,3,4,True,False
00570000000000009264,62,5,5,True,False
00570000000000009266,46,3,4,True,False
00570000000000009267,1,1,1,True,False
00570000000000009268,46,3,4,True,False
00570000000000009269,58,3,4,True,False
0057000000000000926a,46,3,4,True,False
0057000000000000926b,1,1,1,True,False
0057000000000000926d,1,1,1,True,False
0057000000000000926e,46,3,4,True,False
0057000000000000926f,46,3,4,True,False
00570000000000009270,1,1,1,True,False
00570000000000009271,46,3,4,True,False
00570000000000009272,1,1,1,True,False
00570000000000009273,44,2,3,True,False
00570000000000009274,1,1,1,True,False
00570000000000009275,33,1,2,True,False
00570000000000009276,58,3,4,True,False
00570000000000009278,1,1,1,True,False
00570000000000009279,46,3,4,True,False
0057000000000000927a,44,2,3,True,False
0057000000000000927b,1,1,1,True,False
0057000000000000927c,23,3,4,True,False
0057000000000000927d,1,1,1,True,False
0057000000000000927e,1,1,1,True,False
0057000000000000927f,18,1,2,True,False
00570000000000009280,18,1,2,True,False
00570000000000009282,62,5,5,True,False
00570000000000009283,1,1,1,True,False
00570000000000009284,1,1,1,True,False
00570000000000009287,18,1,2,True,False
00570000000000009288,1,1,1,True,False
00570000000000009289,16,1,1,True,False
0057000000000000928a,1,1,1,True,False
0057000000000000928b,37,1,3,True,False
0057000000000000928d,1,1,1,True,False
0057000000000000928e,1,1,1,True,False
00570000000000009290,1,1,1,True,False
00570000000000009291,35,2,3,True,False
00570000000000009292,1,1,1,True,False
00570000000000009293,1,1,1,True,False
00570000000000009294,1,1,1,True,False
00570000000000009295,1,1,1,True,False
00570000000000009296,1,1,1,True,False
00570000000000009298,49,2,3,True,False
00570000000000009299,51,2,4,True,False
0057000000000000929a,1,1,1,True,False
0057000000000000929b,47,4,5,True,False
0057000000000000929c,52,2,3,True,False
0057000000000000929d,52,2,3,True,False
0057000000000000929e,57,3,4,True,False
0057000000000000929f,47,4,5,True,False
005700000000000092a0,38,2,3,True,False
005700000000000092a3,32,1,1,True,False
005700000000000092a4,2,1,1,True,False
005700000000000092a9,16,1,1,True,False
005700000000000092aa,32,1,1,True,False
005700000000000092ab,32,1,1,True,False
005700000000000092b1,4,1,1,True,False
005700000000000092b3,32,1,1,True,False
005700000000000092b4,20,1,2,True,False
005700000000000092b5,43,2,4,True,False
005700000000000092b7,32,1,1,True,False
005700000000000092ba,33,1,2,True,False
005700000000000092bb,32,1,1,True,False
005700000000000092bf,63,6,6,True,False
005700000000000092c0,31,5,5,True,False
005700000000000092c1,56,3,3,True,False
005700000000000092c2,56,3,3,True,False
005700000000000092c3,63,6,6,True,False
005700000000000092c4,47,4,5,True,False
005700000000000092c5,31,5,5,True,False
005700000000000092c6,43,2,4,True,False
005700000000000092c8,46,3,4,True,False
005700000000000092cc,15,4,4,True,False
005700000000000092cd,36,1,2,True,False
005700000000000092d0,58,3,4,True,False
005700000000000092d2,6,2,2,True,False
005700000000000092d4,47,4,5,True,False
005700000000000092d5,15,4,4,True,False
005700000000000092d6,7,3,3,True,False
005700000000000092d8,32,1,1,True,False
005700000000000092d9,21,1,3,True,False
005700000000000092db,56,3,3,True,False
005700000000000092de,62,5,5,True,False
005700000000000092df,16,1,1,True,False
005700000000000092e0,11,2,3,True,False
005700000000000092e1,11,2,3,True,False
005700000000000092e2,8,1,1,True,False
005700000000000092e6,40,1,2,True,False
005700000000000092e7,40,1,2,True,False
005700000000000092e8,40,1,2,True,False
005700000000000092e9,32,1,1,True,False
005700000000000092ea,8,1,1,True,False
005700000000000092ed,15,4,4,True,False
005700000000000092ee,15,4,4,True,False
005700000000000092f0,40,1,2,True,False
005700000000000092f1,37,1,3,True,False
005700000000000092f2,4,1,1,True,False
005700000000000092f5,33,1,2,True,False
005700000000000092f6,4,1,1,True,False
005700000000000092f7,36,1,2,True,False
005700000000000092f8,1,1,1,True,False
005700000000000092fa,32,1,1,True,False
00570000000000009306,13,2,3,True,False
00570000000000009308,32,1,1,True,False
00570000000000009309,10,1,2,True,False
0057000000000000930b,1,1,1,True,False
00570000000000009310,7,3,3,True,False
0057000000000000931d,12,2,2,True,False
0057000000000000931e,46,3,4,True,False
00570000000000009322,12,2,2,True,False
00570000000000009323,12,2,2,True,False
00570000000000009324,2,1,1,True,False
00570000000000009327,12,2,2,True,False
00570000000000009329,1,1,1,True,False
0057000000000000932c,63,6,6,True,False
0057000000000000932e,1,1,1,True,False
0057000000000000932f,14,3,3,True,False
00570000000000009330,63,6,6,True,False
00570000000000009332,33,1,2,True,False
00570000000000009335,1,1,1,True,False
00570000000000009337,63,6,6,True,False
0057000000000000933f,23,3,4,True,False
00570000000000009341,62,5,5,True,False
00570000000000009347,1,1,1,True,False
0057000000000000934d,6,2,2,True,False
00570000000000009350,2,1,1,True,False
00570000000000009351,3,2,2,True,False
00570000000000009355,8,1,1,True,False
0057000000000000935c,32,1,1,True,False
00570000000000009360,2,1,1,True,False
00570000000000009369,2,1,1,True,False
0057000000000000936d,1,1,1,True,False
0057000000000000936f,43,2,4,True,False
00570000000000009370,43,2,4,True,False
00570000000000009377,1,1,1,True,False
00570000000000009378,8,1,1,True,False
0057000000000000937a,32,1,1,True,False
0057000000000000937e,1,1,1,True,False
00570000000000009383,1,1,1,True,False
00570000000000009391,16,1,1,True,False
00570000000000009392,1,1,1,True,False
00570000000000009396,3,2,2,True,False
005700000000000094cf,23,3,4,True,False
00570000000000009566,1,1,1,True,False
0057000000000000956a,1,1,1,True,False
0057000000000000956c,32,1,1,True,False
0057000000000000956e,9,1,2,True,False
0057000000000000956f,3,2,2,True,False
00570000000000009570,1,1,1,True,False
00570000000000009571,3,2,2,True,False
00570000000000009572,1,1,1,True,False
00570000000000009578,1,1,1,True,False
00570000000000009581,16,1,1,True,False
00570000000000009584,36,1,2,True,False
00570000000000009587,16,1,1,True,False
00570000000000009588,60,4,4,True,False
0057000000000000958a,48,2,2,True,False
0057000000000000958b,50,2,3,True,False
0057000000000000958c,12,2,2,True,False
0057000000000000958d,60,4,4,True,False
0057000000000000958e,56,3,3,True,False
00570000000000009591,34,1,2,True,False
00570000000000009592,32,1,1,True,False
00570000000000009593,50,2,3,True,False
00570000000000009595,50,2,3,True,False
00570000000000009596,34,1,2,True,False
00570000000000009597,34,1,2,True,False
0057000000000000959a,20,1,2,True,False
0057000000000000959b,4,1,1,True,False
0057000000000000959c,46,3,4,True,False
0057000000000000959e,47,4,5,True,False
0057000000000000959f,32,1,1,True,False
005700000000000095a0,16,1,1,True,False
005700000000000095a1,17,1,2,True,False
005700000000000095a2,32,1,1,True,False
005700000000000095a3,32,1,1,True,False
005700000000000095a4,47,4,5,True,False
005700000000000095a5,47,4,5,True,False
005700000000000095a9,1,1,1,True,False
005700000000000095aa,32,1,1,True,False
005700000000000095ab,46,3,4,True,False
005700000000000095ac,1,1,1,True,False
005700000000000095ad,8,1,1,True,False
005700000000000095b3,12,2,2,True,False
005700000000000095b5,8,1,1,True,False
005700000000000095b6,12,2,2,True,False
005700000000000095b7,32,1,1,True,False
005700000000000095b8,4,1,1,True,False
005700000000000095be,13,2,3,True,False
005700000000000095bf,4,1,1,True,False
005700000000000095c0,8,1,1,True,False
005700000000000095c2,4,1,1,True,False
005700000000000095c3,8,1,1,True,False
005700000000000095cb,32,1,1,True,False
005700000000000095cc,49,2,3,True,False
005700000000000095cd,49,2,3,True,False
005700000000000095cf,16,1,1,True,False
005700000000000095d2,2,1,1,True,False
005700000000000095d3,1,1,1,True,False
005700000000000095d5,59,3,5,True,False
005700000000000095d8,2,1,1,True,False
005700000000000095db,55,3,5,True,False
005700000000000095dc,32,1,1,True,False
005700000000000095e1,16,1,1,True,False
005700000000000095e2,32,1,1,True,False
005700000000000095e6,32,1,1,True,False
005700000000000095e8,8,1,1,True,False
005700000000000095e9,41,1,3,True,False
005700000000000095eb,32,1,1,True,False
005700000000000095ec,16,1,1,True,False
005700000000000095ed,16,1,1,True,False
005700000000000095ee,29,3,4,True,False
005700000000000095ef,32,1,1,True,False
005700000000000095f0,48,2,2,True,False
005700000000000095f1,16,1,1,True,False
005700000000000095f2,48,2,2,True,False
005700000000000095f3,48,2,2,True,False
005700000000000095f4,48,2,2,True,False
005700000000000095f7,48,2,2,True,False
005700000000000095f9,52,2,3,True,False
005700000000000095fe,4,1,1,True,False
00570000000000009605,32,1,1,True,False
0057000000000000960b,32,1,1,True,False
0057000000000000960d,63,6,6,True,False
0057000000000000960e,63,6,6,True,False
00570000000000009611,63,6,6,True,False
00570000000000009612,63,6,6,True,False
00570000000000009613,63,6,6,True,False
00570000000000009614,63,6,6,True,False
00570000000000009615,63,6,6,True,False
00570000000000009617,48,2,2,True,False
00570000000000009618,63,6,6,True,False
0057000000000000961a,16,1,1,True,False
0057000000000000961b,63,6,6,True,False
0057000000000000961f,59,3,5,True,False
00570000000000009621,63,6,6,True,False
00570000000000009622,63,6,6,True,False
00570000000000009623,52,2,3,True,False
00570000000000009625,59,3,5,True,False
00570000000000009626,59,3,5,True,False
00570000000000009627,63,6,6,True,False
00570000000000009628,16,1,1,True,False
0057000000000000962a,1,1,1,True,False
0057000000000000962b,1,1,1,True,False
0057000000000000962c,48,2,2,True,False
0057000000000000962e,59,3,5,True,False
00570000000000009631,44,2,3,True,False
00570000000000009632,40,1,2,True,False
00570000000000009635,33,1,2,True,False
00570000000000009637,5,1,2,True,False
00570000000000009638,61,4,5,True,False
00570000000000009639,9,1,2,True,False
0057000000000000963e,32,1,1,True,False
00570000000000009640,32,1,1,True,False
00570000000000009641,39,3,4,True,False
00570000000000009642,32,1,1,True,False
00570000000000009653,9,1,2,True,False
00570000000000009c62,63,6,6,True,False
00570000000000009eca,32,1,1,True,False
0057000000000000a2e8,15,4,4,True,False
