season,orch_id,z_slope_Intensity,z_level_Intensity_t5,Q,K,cluster,best_soft,uncertain,label,CMI
2019_2020,005300000000000051ca,1.1825989557059788,-0.06548045248248668,0.7398017690146472,2,0,0.5816674954267951,1,Cover,-0.5236157346433792
2019_2020,005300000000000051cb,0.6767055969284816,0.6789841616378068,0.5419296297996969,2,0,0.8018907280944064,0,Cover,-0.1461257261059323
2019_2020,005300000000000051cc,0.8085328218944726,-0.7906664535764634,0.6654334556375371,2,1,0.5872524897857518,1,NoCover,-2.933804246141369
2019_2020,005300000000000051cd,0.4587360011450585,0.9617868803021092,0.4305770618718987,2,0,0.7618434356355009,0,Cover,-1.1167837745810807
2019_2020,005300000000000051ce,-0.37895164513153695,-0.37805018178160366,0.14164023332308684,2,1,0.8905140617948509,0,NoCover,0.4666159236576616
2019_2020,005300000000000051cf,2.155052777390637,0.7151280229666701,0.5090247062398319,2,0,0.6655150503718993,0,Cover,-1.88383576372549
2019_2020,005300000000000051d0,-0.0035640867314961993,-0.5613327026505246,0.0491345823080749,2,1,0.8008539981442694,0,NoCover,0.2055495790191878
2019_2020,005300000000000051d1,0.753461968357125,0.293429446732637,0.6825515893743304,2,0,0.6355781028993557,0,Cover,-0.3571075042382834
2019_2020,005300000000000051d2,0.7537049671504735,0.48298127634056415,0.6250086998624442,2,0,0.7272842290729522,0,Cover,-0.2652461350585461
2019_2020,005300000000000051d3,0.41005499194718115,0.9376521201516604,0.16655660568686168,2,0,0.7358180840211314,0,Cover,-0.6675946911227282
2019_2020,005300000000000051d4,1.0035722904994735,0.7639759783477935,0.4995352610235334,2,0,0.8892183222336811,0,Cover,-0.0605791839120419
2019_2020,005300000000000051d5,0.8533594245412843,0.1227259850101106,0.7185494082063417,2,0,0.5893333386548767,1,Cover,-0.765988639097856
2019_2020,005300000000000051d6,1.2418971788322208,0.6437701019765615,0.5830590146450659,2,0,0.7904385436661872,0,Cover,-0.4849126466023388
2019_2020,005300000000000051d7,-0.226325948929188,-0.19230365515139433,0.19518211101831828,2,1,0.9883384638793581,0,NoCover,-0.2973944701256569
2019_2020,005300000000000051d8,-0.9197160958617138,-0.9514899957000389,0.4926689081436263,2,1,0.7199306485417007,0,NoCover,-0.6242933188815412
2019_2020,005300000000000051d9,0.350778951322219,0.5796155669203594,0.4829146372936758,2,0,0.6094100589420361,0,Cover,-0.093307683489906
2019_2020,005300000000000051da,1.3006876040274344,2.806156048865502,0.5867779016165756,2,0,0.6361467146415821,1,Cover,-1.6651961866951026
2019_2020,005300000000000051db,1.3894232334246421,1.2837238872774266,0.4602877123191337,2,0,0.7790155559721208,0,Cover,0.3071466957280604
2019_2020,005300000000000051dc,0.9582475334297131,0.7539984167727698,0.6140776230212524,2,0,0.8945524429457063,0,Cover,-0.2965022669711433
2019_2020,005300000000000051dd,0.9620049828143553,0.3748619581402155,0.47858000028237485,2,0,0.7085961976330601,0,Cover,-0.642146633497146
2019_2020,005300000000000051de,-0.2797380510373243,-0.6248539378679483,0.5188237493089571,2,1,0.8204646108625545,0,NoCover,-0.7113194495934212
2019_2020,005300000000000051df,-0.07960558598777362,-0.05642319967139241,0.2498746654951139,2,1,0.8623400873158287,0,NoCover,-0.2744397027988371
2019_2020,005300000000000051e1,1.0525415985338298,-0.1290198215622147,0.6409855253017049,2,0,0.5497780060154775,1,Cover,0.7460949084579168
2019_2020,005300000000000051e2,-0.7301027943406067,-0.04809874283582282,0.6452699389111942,2,1,0.7852424874691804,0,NoCover,0.2619767473946185
2019_2020,005300000000000051e3,-0.6010033480868243,0.15748618583442223,0.5822369152956989,2,1,0.7654121341892933,0,NoCover,-0.1589208674585307
2019_2020,005300000000000051e4,1.0228469468656352,-0.0879173257497595,0.6448310824991408,2,0,0.5554019150153454,1,Cover,0.6044481772675997
2019_2020,005300000000000051e5,-0.2508573096289457,0.007149720431223494,0.1362832034941896,2,1,0.8729035145963828,0,NoCover,0.3919028925984088
2019_2020,005300000000000051e6,0.26984840900953905,-0.6079419616011434,0.5213908370782,2,1,0.7163782267144168,0,NoCover,0.7930480245597631
2019_2020,005300000000000051e7,0.46051643832419886,0.0754277247273244,0.5651373385198494,2,1,0.5550996286191336,1,NoCover,0.1648328646850141
2019_2020,005300000000000051e8,-0.14688444649403262,-0.15166368498008756,0.2727905171953164,2,1,0.9325229014260105,0,NoCover,0.4985592245138062
2019_2020,005300000000000051f3,0.06536890940981861,0.7112507664508788,0.3129414239631744,2,0,0.5341318654509737,1,Cover,0.0374022215393131
2019_2020,00530000000000005237,0.25188158250898823,0.7306604449465259,0.196454332387765,2,0,0.6166643743831999,0,Cover,0.5805802918231759
2019_2020,00530000000000005238,1.0569758092328516,-0.09678912443522537,0.5314441112466195,2,0,0.5583906518761508,1,Cover,-2.1771340716079948
2019_2020,00530000000000005239,-0.026986462269993676,-0.34751904220484164,0.3768398007384003,2,1,0.8582835331169543,0,NoCover,0.3587122103211099
2019_2020,0053000000000000523a,0.7393613066162011,-0.9962409637303443,0.29273060214172625,2,1,0.6036896057110788,0,NoCover,-2.2839737607724624
2019_2020,0053000000000000523b,1.4204600783963068,-0.8844869155679155,0.3992480966797478,2,1,0.5117299386722978,1,NoCover,-2.005380648701566
2019_2020,0053000000000000523c,-0.3989648435828405,0.06504051152248194,0.27534097261090323,2,1,0.8312209883639072,0,NoCover,0.8385748546370958
2019_2020,0053000000000000523d,2.7868399029087363,1.0662752878465078,0.6845165513718435,2,0,0.6320660372672399,1,Cover,
2019_2020,0053000000000000523e,0.1631948276351953,-0.3941453851089144,0.15541572870193343,2,1,0.7702293015835872,0,NoCover,0.4338283318616218
2019_2020,00530000000000005240,0.09432088660453807,0.1674314718556954,0.36922650461527123,2,1,0.6849470845794365,0,NoCover,0.9920541997590324
2019_2020,00530000000000005241,-0.9407588345277327,-0.271082117669017,0.3927408330114613,2,1,0.7556863001240091,0,NoCover,-0.255945975459541
2019_2020,00530000000000005242,-0.9683669863684612,-0.35366371102690675,0.3541767988083075,2,1,0.7513009655341356,0,NoCover,-0.2988262493448567
2019_2020,00530000000000005243,-0.4011616271239792,-0.043391740038318735,0.41512992976469354,2,1,0.8758130077763573,0,NoCover,0.1352932673773772
2019_2020,00530000000000005244,0.17115729708894875,-0.36164707288541126,0.12246741004098485,2,1,0.7685198697156508,0,NoCover,1.0045207198130668
2019_2020,00530000000000005245,0.2705644483995229,-0.23229701358282162,0.08655649923304706,2,1,0.7178462149579921,0,NoCover,0.8611938463369366
2019_2020,00530000000000005246,-0.8988953325246317,-0.20845026909802747,0.6761168516159991,2,1,0.761892061545804,0,NoCover,-0.5033279316655346
2019_2020,00530000000000005247,-1.0475724130808628,0.05799917348832874,0.43454334206056394,2,1,0.7133754522305304,0,NoCover,0.0700686858571376
2019_2020,00530000000000005248,-0.5636723736564961,-0.33629036219041036,0.4294493485256773,2,1,0.8456975239282765,0,NoCover,-1.4615219789682012
2019_2020,00530000000000005249,-0.497594509144222,0.3901440750467397,0.4269275024898728,2,1,0.6951494413205077,0,NoCover,0.0400557672354805
2019_2020,0053000000000000524a,-0.0,-0.22940954408009562,0.1010129556998205,2,1,0.856775161047516,0,NoCover,1.2867651726282627
2019_2020,0053000000000000524b,0.21018918994288704,-0.1869859352441178,0.06390419172503155,2,1,0.741340318890348,0,NoCover,1.284076235039263
2019_2020,0053000000000000524d,0.006957129917778149,0.1649224093951412,0.1725143428124839,2,1,0.7219689791325129,0,NoCover,1.2871301163427773
2019_2020,0053000000000000524f,0.10932474131434697,-0.33921405589068937,0.5541425550752997,2,1,0.7973162007578529,0,NoCover,-0.7853583379060555
2019_2020,00530000000000005251,-0.04840790698650288,-0.598312518980992,0.5420901387406701,2,1,0.802223867400359,0,NoCover,-0.6690863610371461
2019_2020,00530000000000005253,-0.34014801071478545,-0.6328675330091087,0.5948693181337231,2,1,0.8176922436182261,0,NoCover,-0.8422925392517546
2019_2020,00530000000000005254,0.7896594263844989,-0.6466832699044149,0.3956030413089091,2,1,0.582942657836071,1,NoCover,0.6295571956771394
2019_2020,00530000000000005259,-0.7537271875938394,-0.4469148987530779,0.30633919033916807,2,1,0.7895452721566341,0,NoCover,-0.2276440075911374
2019_2020,0053000000000000525c,-0.7827021752482384,-0.7631942013969739,0.6297006772143982,2,1,0.7523163840436203,0,NoCover,-1.4378050133489595
2019_2020,0053000000000000525d,-1.3311799009958294,-0.47179523530673545,0.586900812651889,2,1,0.6993934871570964,0,NoCover,-1.4983546954266256
