orch_id,season_from,season_to,flip,magnitude,distance
00530000000000004e03,2019_2020,2020_2021,0,Large,1.3110257800626262
00530000000000004e03,2020_2021,2021_2022,1,Medium,0.8514706920684657
00530000000000004e03,2021_2022,2022_2023,0,Medium,1.1376810416301093
00530000000000004e03,2022_2023,2023_2024,0,Medium,0.8557157266415223
00530000000000004e06,2018_2019,2019_2020,0,Small,0.531938439087904
00530000000000004e06,2019_2020,2020_2021,0,Small,0.7005182917248861
00530000000000004e06,2020_2021,2021_2022,0,Large,3.025088853674859
00530000000000004e06,2021_2022,2022_2023,0,Large,3.390774786029747
00530000000000004e06,2022_2023,2023_2024,0,Small,0.44050087164190077
00530000000000004e0a,2018_2019,2019_2020,1,Small,0.4455629862138198
00530000000000004e0a,2019_2020,2020_2021,1,Large,1.558764408191604
00530000000000004e0a,2020_2021,2021_2022,0,Large,2.215575740433624
00530000000000004e0a,2021_2022,2022_2023,0,Medium,0.960048023339279
00530000000000004e0a,2022_2023,2023_2024,0,Small,0.49508246379957216
00530000000000004e0b,2018_2019,2019_2020,0,Small,0.2411603802476813
00530000000000004e0b,2019_2020,2020_2021,0,Small,0.5185077848103763
00530000000000004e0b,2020_2021,2021_2022,0,Small,0.5854518992836867
00530000000000004e0b,2021_2022,2022_2023,0,Small,0.33646207378953563
00530000000000004e0b,2022_2023,2023_2024,0,Small,0.6221819079047212
00530000000000004e0c,2018_2019,2019_2020,1,Large,1.3164866465255183
00530000000000004e0c,2019_2020,2020_2021,1,Medium,0.9905813459174139
00530000000000004e0c,2020_2021,2021_2022,0,Medium,0.7816065952021106
00530000000000004e0c,2021_2022,2022_2023,0,Small,0.3375549776120369
00530000000000004e0c,2022_2023,2023_2024,0,Small,0.35963977807080677
00530000000000004e0d,2018_2019,2019_2020,0,Small,0.5942998444047543
00530000000000004e0d,2019_2020,2020_2021,0,Medium,0.8999749400786508
00530000000000004e0d,2020_2021,2021_2022,0,Small,0.43161664024933977
00530000000000004e0d,2021_2022,2022_2023,0,Small,0.7240111040781265
00530000000000004e0d,2022_2023,2023_2024,0,Small,0.2953299718782991
00530000000000004e0f,2018_2019,2019_2020,1,Medium,1.2097708229484574
00530000000000004e0f,2019_2020,2020_2021,0,Medium,1.0011138337389704
00530000000000004e0f,2020_2021,2021_2022,0,Small,0.3299085284403613
00530000000000004e0f,2021_2022,2022_2023,0,Small,0.6038176700472644
00530000000000004e0f,2022_2023,2023_2024,0,Small,0.7044720975289502
00530000000000004e10,2018_2019,2019_2020,0,Small,0.5819311961404791
00530000000000004e10,2019_2020,2020_2021,0,Medium,0.8093330643882715
00530000000000004e10,2020_2021,2021_2022,0,Medium,1.116758459242232
00530000000000004e10,2021_2022,2022_2023,0,Small,0.7435037816037264
00530000000000004e10,2022_2023,2023_2024,0,Medium,0.8355653226617098
00530000000000004e14,2018_2019,2019_2020,0,Small,0.4482794239349864
00530000000000004e14,2019_2020,2020_2021,0,Medium,0.8139926361086198
00530000000000004e14,2020_2021,2021_2022,0,Medium,1.082883783371962
00530000000000004e14,2021_2022,2022_2023,0,Small,0.46161011601295016
00530000000000004e14,2022_2023,2023_2024,0,Medium,0.9678970153553589
00530000000000004e18,2018_2019,2019_2020,0,Small,0.1619438616360456
00530000000000004e18,2019_2020,2020_2021,0,Small,0.5404052443886828
00530000000000004e18,2020_2021,2021_2022,0,Medium,0.807372497916962
00530000000000004e18,2021_2022,2022_2023,0,Small,0.5877597906943808
00530000000000004e18,2022_2023,2023_2024,0,Small,0.6315454881794411
00530000000000004e1a,2018_2019,2019_2020,0,Medium,1.0970776252314465
00530000000000004e1a,2019_2020,2020_2021,0,Large,2.1360814807346844
00530000000000004e1a,2020_2021,2021_2022,0,Large,3.649010503411091
00530000000000004e1a,2021_2022,2022_2023,0,Large,2.887625568985605
00530000000000004e1a,2022_2023,2023_2024,1,Large,2.838860158625542
00530000000000004e1b,2018_2019,2019_2020,1,Large,1.4766735691556017
00530000000000004e1b,2019_2020,2020_2021,1,Medium,0.8742239847408038
00530000000000004e1b,2020_2021,2021_2022,0,Small,0.13811360142517087
00530000000000004e1b,2021_2022,2022_2023,1,Medium,0.7986297507432278
00530000000000004e1b,2022_2023,2023_2024,0,Medium,1.0943833963869811
00530000000000004e1c,2018_2019,2019_2020,0,Small,0.6496289483461875
00530000000000004e1c,2019_2020,2020_2021,0,Medium,0.9354212561832296
00530000000000004e1c,2020_2021,2021_2022,0,Medium,0.9193656296104222
00530000000000004e1c,2021_2022,2022_2023,0,Small,0.7478678542543347
00530000000000004e1c,2022_2023,2023_2024,0,Small,0.6050678113449868
00530000000000004e1d,2018_2019,2019_2020,0,Small,0.4753925957711305
00530000000000004e1d,2019_2020,2020_2021,0,Small,0.09675042946897738
00530000000000004e1d,2020_2021,2021_2022,1,Small,0.41122230292701445
00530000000000004e1d,2021_2022,2022_2023,1,Medium,1.021836102004873
00530000000000004e1d,2022_2023,2023_2024,0,Small,0.7336695904514638
00530000000000004e1e,2018_2019,2019_2020,1,Large,3.6351645354923283
00530000000000004e1e,2019_2020,2020_2021,0,Medium,0.9532019888930813
