orch_id,mask,longest,years_active,ever_cover,never_cover
005500000000000076d0,2,1,1,True,False
005500000000000076d1,8,1,1,True,False
005500000000000076d2,34,1,2,True,False
005500000000000076dc,72,1,2,True,False
005500000000000076e0,74,1,3,True,False
005500000000000076e1,4,1,1,True,False
005500000000000076e2,72,1,2,True,False
005500000000000076e3,6,2,2,True,False
005500000000000076e4,8,1,1,True,False
005500000000000076e6,64,1,1,True,False
005500000000000076e7,4,1,1,True,False
005500000000000076ea,8,1,1,True,False
005500000000000076ef,74,1,3,True,False
005500000000000076f1,32,1,1,True,False
005500000000000076f3,6,2,2,True,False
005500000000000076f5,8,1,1,True,False
005500000000000076f7,98,2,3,True,False
005500000000000076f8,34,1,2,True,False
005500000000000076f9,4,1,1,True,False
005500000000000076fb,72,1,2,True,False
005500000000000076fc,6,2,2,True,False
005500000000000076fd,6,2,2,True,False
00550000000000007700,8,1,1,True,False
00550000000000007706,64,1,1,True,False
00550000000000007709,12,2,2,True,False
0055000000000000770a,8,1,1,True,False
0055000000000000770b,72,1,2,True,False
0055000000000000770c,2,1,1,True,False
0055000000000000770e,2,1,1,True,False
0055000000000000770f,2,1,1,True,False
00550000000000007712,2,1,1,True,False
00550000000000007713,72,1,2,True,False
00550000000000007714,8,1,1,True,False
00550000000000007715,64,1,1,True,False
00550000000000007716,2,1,1,True,False
00550000000000007717,72,1,2,True,False
0055000000000000771a,2,1,1,True,False
00550000000000007720,16,1,1,True,False
00550000000000007721,64,1,1,True,False
00550000000000007722,8,1,1,True,False
00550000000000007726,2,1,1,True,False
00550000000000007727,2,1,1,True,False
00550000000000007729,64,1,1,True,False
0055000000000000772f,64,1,1,True,False
00550000000000007732,64,1,1,True,False
00550000000000007733,64,1,1,True,False
00550000000000007734,64,1,1,True,False
00550000000000007735,76,2,3,True,False
00550000000000007738,32,1,1,True,False
00550000000000007739,32,1,1,True,False
0055000000000000773a,2,1,1,True,False
0055000000000000773b,2,1,1,True,False
0055000000000000773c,2,1,1,True,False
0055000000000000773d,96,2,2,True,False
00550000000000007740,2,1,1,True,False
00550000000000007741,12,2,2,True,False
00550000000000007745,64,1,1,True,False
0055000000000000774a,104,2,3,True,False
0055000000000000774b,110,3,5,True,False
0055000000000000774e,12,2,2,True,False
00550000000000007753,36,1,2,True,False
00550000000000007758,8,1,1,True,False
00550000000000007759,64,1,1,True,False
0055000000000000775a,64,1,1,True,False
0055000000000000775d,104,2,3,True,False
0055000000000000775e,104,2,3,True,False
00550000000000007761,24,2,2,True,False
00550000000000007762,110,3,5,True,False
00550000000000007765,2,1,1,True,False
0055000000000000776b,16,1,1,True,False
00550000000000007770,64,1,1,True,False
00550000000000007771,8,1,1,True,False
00550000000000007772,96,2,2,True,False
00550000000000007775,40,1,2,True,False
00550000000000007779,100,2,3,True,False
0055000000000000777a,96,2,2,True,False
0055000000000000777b,104,2,3,True,False
0055000000000000777f,32,1,1,True,False
00550000000000007783,4,1,1,True,False
00550000000000007788,16,1,1,True,False
0055000000000000778f,64,1,1,True,False
00550000000000007793,96,2,2,True,False
005500000000000077a0,64,1,1,True,False
005500000000000077a2,72,1,2,True,False
005500000000000077a3,32,1,1,True,False
005500000000000077a4,80,1,2,True,False
005500000000000077a5,8,1,1,True,False
005500000000000077ab,44,2,3,True,False
005500000000000077ac,72,1,2,True,False
005500000000000077b0,32,1,1,True,False
005500000000000077b2,32,1,1,True,False
005500000000000077b4,32,1,1,True,False
005500000000000077b9,40,1,2,True,False
