orch_id,mask,longest,years_active,ever_cover,never_cover
00570000000000008e60,4,1,1,True,False
00570000000000008e61,2,1,1,True,False
00570000000000008e62,7,3,3,True,False
00570000000000008e63,1,1,1,True,False
00570000000000008e64,32,1,1,True,False
00570000000000008e66,30,4,4,True,False
00570000000000008e68,48,2,2,True,False
00570000000000008e69,32,1,1,True,False
00570000000000008e6a,48,2,2,True,False
00570000000000008e6b,7,3,3,True,False
00570000000000008e6d,16,1,1,True,False
00570000000000008e70,37,1,3,True,False
00570000000000008e71,9,1,2,True,False
00570000000000008e72,9,1,2,True,False
00570000000000008e73,51,2,4,True,False
00570000000000008e78,39,3,4,True,False
00570000000000008e79,32,1,1,True,False
00570000000000008e7c,7,3,3,True,False
00570000000000008e7d,6,2,2,True,False
00570000000000008e7f,32,1,1,True,False
00570000000000008e86,32,1,1,True,False
00570000000000008e88,45,2,4,True,False
00570000000000008e89,32,1,1,True,False
00570000000000008e90,1,1,1,True,False
00570000000000008e92,7,3,3,True,False
00570000000000008e93,7,3,3,True,False
