orch_id,mask,longest,years_active,ever_cover,never_cover
00550000000000006bf6,32,1,1,True,False
00550000000000006bfd,46,3,4,True,False
00550000000000006bfe,53,2,4,True,False
00550000000000006bff,33,1,2,True,False
00550000000000006c02,39,3,4,True,False
00550000000000006c06,7,3,3,True,False
00550000000000006c08,24,2,2,True,False
00550000000000006c09,48,2,2,True,False
00550000000000006c0b,1,1,1,True,False
00550000000000006c0d,1,1,1,True,False
00550000000000006c13,16,1,1,True,False
00550000000000006c17,23,3,4,True,False
00550000000000006c18,12,2,2,True,False
00550000000000006c19,12,2,2,True,False
00550000000000006c1d,3,2,2,True,False
00550000000000006c20,48,2,2,True,False
00550000000000006c21,16,1,1,True,False
00550000000000006c24,32,1,1,True,False
00550000000000006c25,32,1,1,True,False
00550000000000006c26,17,1,2,True,False
00550000000000006c28,48,2,2,True,False
00550000000000006c29,32,1,1,True,False
00550000000000006c2e,8,1,1,True,False
00550000000000006c2f,32,1,1,True,False
00550000000000006c30,32,1,1,True,False
00550000000000006c39,15,4,4,True,False
00550000000000006c40,16,1,1,True,False
00550000000000006c44,4,1,1,True,False
00550000000000006c45,16,1,1,True,False
00550000000000006c47,16,1,1,True,False
00550000000000006c4b,16,1,1,True,False
00550000000000006c4d,12,2,2,True,False
00550000000000006c4e,5,1,2,True,False
00550000000000006c4f,20,1,2,True,False
00550000000000006c56,2,1,1,True,False
00550000000000006c59,11,2,3,True,False
00550000000000006c5b,2,1,1,True,False
00550000000000006c61,1,1,1,True,False
00550000000000006c66,1,1,1,True,False
00550000000000006c69,23,3,4,True,False
00550000000000006c6c,48,2,2,True,False
00550000000000006c71,1,1,1,True,False
00550000000000006c75,1,1,1,True,False
00550000000000006c7a,24,2,2,True,False
00550000000000006c7b,48,2,2,True,False
00550000000000006c7d,7,3,3,True,False
